dur,proto,state,stos,dtos,tot_pkts,tot_bytes,src_bytes,BinaryLabel
0.018806,2,9,0.0,0.0,7,478,272,0
0.0002,3,1,0.0,0.0,2,227,75,0
0.000475,3,1,0.0,0.0,2,377,75,0
115.112465,2,14,0.0,0.0,16,4057,3139,0
0.000224,3,1,0.0,0.0,2,246,71,0
0.000252,3,1,0.0,0.0,2,240,71,0
0.000268,3,1,0.0,0.0,2,400,74,0
0.00024,3,1,0.0,0.0,2,244,81,0
0.254352,2,14,0.0,0.0,10,1219,549,0
0.000401,3,1,0.0,0.0,2,400,74,0
0.017795,2,9,0.0,0.0,6,412,272,0
0.017734,2,9,0.0,0.0,6,412,272,0
0.00035,3,1,0.0,0.0,2,280,81,0
0.213401,2,14,0.0,0.0,10,1219,549,0
0.000446,3,1,0.0,0.0,2,400,74,0
0.018656,2,9,0.0,0.0,6,412,272,0
0.000363,3,1,0.0,0.0,2,400,74,0
0.018375,2,9,0.0,0.0,6,412,272,0
0.000363,3,1,0.0,0.0,2,246,71,0
0.00028,3,1,0.0,0.0,2,240,71,0
0.018341,2,9,0.0,0.0,6,412,272,0
0.000473,3,1,0.0,0.0,2,280,81,0
0.198004,2,14,0.0,0.0,10,1219,549,0
0.018451,2,9,0.0,0.0,6,412,272,0
0.01831,2,9,0.0,0.0,7,478,272,0
0.018991,3,1,0.0,0.0,2,232,79,0
0.000341,3,1,0.0,0.0,2,574,79,0
977.1586,2,14,0.0,0.0,242,141186,119445,0
0.018562,2,9,0.0,0.0,6,412,272,0
0.000382,3,1,0.0,0.0,2,244,81,0
0.212095,2,14,0.0,0.0,10,1219,549,0
0.018661,2,9,0.0,0.0,6,412,272,0
0.017962,2,9,0.0,0.0,6,412,272,0
4.019359,2,16,0.0,0.0,17,9277,732,0
0.000501,3,1,0.0,0.0,2,400,74,0
0.017885,2,9,0.0,0.0,6,412,272,0
0.000232,3,1,0.0,0.0,2,246,71,0
0.014982,3,1,0.0,0.0,2,240,71,0
0.000315,3,1,0.0,0.0,2,280,81,0
0.20829,2,14,0.0,0.0,10,1219,549,0
0.000536,3,1,0.0,0.0,2,400,74,0
0.01902,2,9,0.0,0.0,6,412,272,0
0.000308,3,1,0.0,0.0,2,231,80,0
0.000457,3,1,0.0,0.0,2,573,80,0
247.34024,2,14,0.0,0.0,57,24047,7007,0
0.00031,3,1,0.0,0.0,2,259,92,0
0.020506,3,1,0.0,0.0,2,207,75,0
17.323496,2,9,0.0,0.0,6,412,272,0
0.000432,3,1,0.0,0.0,2,207,75,0
257.3405,2,16,0.0,0.0,32,8554,6118,0
0.000426,3,1,0.0,0.0,2,256,85,0
17.323177,2,9,0.0,0.0,6,412,272,0
17.323067,2,9,0.0,0.0,6,412,272,0
17.323109,2,9,0.0,0.0,6,412,272,0
0.000206,3,1,0.0,0.0,2,207,75,0
0.146193,3,1,0.0,0.0,2,150,75,0
0.00042,3,1,0.0,0.0,2,207,75,0
0.000624,3,1,0.0,0.0,2,358,85,0
0.000541,3,1,0.0,0.0,2,259,92,0
0.000202,3,1,0.0,0.0,2,207,75,0
0.000398,3,1,0.0,0.0,2,309,75,0
0.000261,3,1,0.0,0.0,2,309,75,0
0.000325,3,1,0.0,0.0,2,259,92,0
17.321579,2,9,0.0,0.0,6,412,272,0
17.321089,2,9,0.0,0.0,7,478,272,0
17.321415,2,9,0.0,0.0,6,412,272,0
17.321253,2,9,0.0,0.0,6,412,272,0
17.321335,2,9,0.0,0.0,6,412,272,0
0.000397,3,1,0.0,0.0,2,259,92,0
0.000287,3,1,0.0,0.0,2,207,75,0
0.021965,3,1,0.0,0.0,2,309,75,0
17.454765,2,9,0.0,0.0,6,412,272,0
17.45522,2,9,0.0,0.0,6,412,272,0
17.45514,2,9,0.0,0.0,7,478,272,0
17.455128,2,9,0.0,0.0,6,412,272,0
17.45487,2,9,0.0,0.0,6,412,272,0
247.47133,2,14,0.0,0.0,29,3941,2364,0
0.145232,3,1,0.0,0.0,2,150,75,0
0.144961,3,1,0.0,0.0,2,150,75,0
246.9864,2,14,0.0,0.0,21,2007,1193,0
0.146531,3,1,0.0,0.0,2,150,75,0
0.097038,3,1,0.0,0.0,2,233,81,0
0.00028,3,1,0.0,0.0,2,223,76,0
0.000433,3,1,0.0,0.0,2,565,76,0
0.000177,3,1,0.0,0.0,2,200,75,0
0.00015,3,1,0.0,0.0,2,200,75,0
0.030462,3,1,0.0,0.0,2,260,93,0
0.000644,3,1,0.0,0.0,2,334,75,0
0.000277,3,1,0.0,0.0,2,190,70,0
0.000385,3,1,0.0,0.0,2,372,70,0
0.00025,3,1,0.0,0.0,2,227,77,0
0.000248,3,1,0.0,0.0,2,409,77,0
0.000221,3,1,0.0,0.0,2,227,75,0
0.000292,3,1,0.0,0.0,2,377,75,0
0.000371,3,1,0.0,0.0,2,221,75,0
0.000343,3,1,0.0,0.0,2,563,75,0
0.000251,3,1,0.0,0.0,2,221,75,0
0.009909,3,1,0.0,0.0,2,563,75,0
0.000388,3,1,0.0,0.0,2,236,80,0
0.000398,3,1,0.0,0.0,2,578,80,0
0.000432,3,1,0.0,0.0,2,602,93,0
246.77829,2,16,0.0,0.0,23,3310,2294,0
0.000391,3,1,0.0,0.0,2,542,75,0
0.000372,3,1,0.0,0.0,2,229,79,0
0.000328,3,1,0.0,0.0,2,230,78,0
0.010206,3,1,0.0,0.0,2,571,79,0
0.000522,3,1,0.0,0.0,2,396,78,0
0.000289,3,1,0.0,0.0,2,223,76,0
0.000351,3,1,0.0,0.0,2,565,76,0
0.096968,3,1,0.0,0.0,2,224,76,0
0.00029,3,1,0.0,0.0,2,218,74,0
0.000369,3,1,0.0,0.0,2,400,74,0
0.000286,3,1,0.0,0.0,2,234,75,0
0.000438,3,1,0.0,0.0,2,576,75,0
0.020999,3,1,0.0,0.0,2,399,81,0
0.020746,3,1,0.0,0.0,2,566,76,0
0.000367,3,1,0.0,0.0,2,240,78,0
0.000425,3,1,0.0,0.0,2,582,78,0
0.047723,2,23,0.0,0.0,10,1994,1310,0
0.000469,3,1,0.0,0.0,2,244,81,0
0.000282,3,1,0.0,0.0,2,280,81,0
0.211157,2,14,0.0,0.0,10,1219,549,0
243.00433,2,14,0.0,0.0,21,2744,1655,0
240.05232,2,14,0.0,0.0,27,2560,1398,0
0.000291,3,1,0.0,0.0,2,252,84,0
0.000368,3,1,0.0,0.0,2,354,84,0
241.09753,2,14,0.0,0.0,21,1986,1172,0
0.018926,2,9,0.0,0.0,6,412,272,0
0.000458,3,1,0.0,0.0,2,400,74,0
0.018379,2,9,0.0,0.0,6,412,272,0
0.000242,3,1,0.0,0.0,2,225,82,0
0.000138,3,1,0.0,0.0,2,225,82,0
0.030274,3,1,0.0,0.0,2,340,82,0
0.202232,2,49,0.0,0.0,18,7203,1186,0
0.000386,3,1,0.0,0.0,2,340,82,0
0.22046,2,14,0.0,0.0,24,6923,1783,0
0.000158,3,1,0.0,0.0,2,225,82,0
0.000303,3,1,0.0,0.0,2,225,82,0
0.00028,3,1,0.0,0.0,2,340,82,0
0.17581,2,49,0.0,0.0,18,7203,1186,0
0.000318,3,1,0.0,0.0,2,227,75,0
260.35345,2,14,0.0,0.0,41,9071,5725,0
0.018302,2,9,0.0,0.0,6,412,272,0
0.000204,3,1,0.0,0.0,2,244,81,0
0.200509,2,14,0.0,0.0,10,1219,549,0
0.000233,3,1,0.0,0.0,2,246,71,0
0.000309,3,1,0.0,0.0,2,240,71,0
0.01819,2,9,0.0,0.0,7,478,272,0
0.018258,2,9,0.0,0.0,6,412,272,0
0.520671,2,14,0.0,0.0,15,2044,875,0
0.296622,2,14,0.0,0.0,16,2649,1142,0
0.781115,2,14,0.0,0.0,20,4170,1164,0
0.243778,2,14,0.0,0.0,16,2649,1142,0
0.000445,3,1,0.0,0.0,2,400,74,0
0.000276,3,1,0.0,0.0,2,400,74,0
0.018118,2,9,0.0,0.0,6,412,272,0
0.408709,2,14,0.0,0.0,16,2677,1162,0
0.257793,2,14,0.0,0.0,16,2677,1162,0
0.000271,3,1,0.0,0.0,2,244,81,0
0.000352,3,1,0.0,0.0,2,280,81,0
0.223006,2,14,0.0,0.0,10,1219,549,0
64.741974,2,16,0.0,0.0,16,5431,4880,0
0.000237,3,1,0.0,0.0,2,400,74,0
0.000447,3,1,0.0,0.0,2,400,74,0
0.018669,2,9,0.0,0.0,7,478,272,0
14.375132,2,9,0.0,0.0,6,372,246,0
14.368728,2,9,0.0,0.0,6,372,246,0
0.000296,3,1,0.0,0.0,2,244,81,0
0.000422,3,1,0.0,0.0,2,280,81,0
0.211934,2,14,0.0,0.0,10,1219,549,0
0.000406,3,1,0.0,0.0,2,400,74,0
0.000611,3,1,0.0,0.0,2,400,74,0
0.018233,2,9,0.0,0.0,6,412,272,0
0.00019,3,1,0.0,0.0,2,246,71,0
0.000334,3,1,0.0,0.0,2,240,71,0
0.000282,3,1,0.0,0.0,2,221,72,0
0.000269,3,1,0.0,0.0,2,257,72,0
1.06425,2,14,0.0,0.0,11,2271,1622,0
0.000272,3,1,0.0,0.0,2,202,71,0
0.000114,3,1,0.0,0.0,2,202,71,0
0.000286,3,1,0.0,0.0,2,303,71,0
0.239317,2,14,0.0,0.0,12,2946,2037,0
0.131094,3,1,0.0,0.0,2,202,71,0
0.000217,3,1,0.0,0.0,2,202,71,0
0.108824,3,1,0.0,0.0,2,303,71,0
233.37961,2,14,0.0,0.0,4160,4226386,82857,0
16.606068,2,45,0.0,0.0,8,572,338,0
63.38043,2,43,0.0,0.0,8,1922,1650,0
0.234924,2,14,0.0,0.0,12,2800,1940,0
0.000471,3,1,0.0,0.0,2,244,81,0
0.000355,3,1,0.0,0.0,2,280,81,0
0.653374,2,14,0.0,0.0,31,23370,1263,0
0.001122,3,1,0.0,0.0,2,400,74,0
0.00054,3,1,0.0,0.0,2,400,74,0
0.000434,3,1,0.0,0.0,2,256,91,0
0.000339,3,1,0.0,0.0,2,598,91,0
240.05302,2,14,0.0,0.0,22,3572,1742,0
0.000283,3,1,0.0,0.0,2,263,89,0
0.000325,3,1,0.0,0.0,2,445,89,0
250.03358,2,14,0.0,0.0,32,10076,4449,0
0.095688,3,1,0.0,0.0,2,244,81,0
0.000296,3,1,0.0,0.0,2,280,81,0
0.210941,2,14,0.0,0.0,10,1219,549,0
0.000533,3,1,0.0,0.0,2,400,74,0
0.017641,2,9,0.0,0.0,7,478,272,0
0.020192,3,1,0.0,0.0,2,400,74,0
0.018258,2,9,0.0,0.0,7,478,272,0
0.000188,3,1,0.0,0.0,2,227,75,0
0.000411,3,1,0.0,0.0,2,377,75,0
115.0876,2,14,0.0,0.0,16,4057,3139,0
0.019091,2,9,0.0,0.0,7,478,272,0
0.00025,3,1,0.0,0.0,2,244,81,0
0.029795,3,1,0.0,0.0,2,280,81,0
0.258582,2,14,0.0,0.0,10,1219,549,0
0.000199,3,1,0.0,0.0,2,246,71,0
0.00035,3,1,0.0,0.0,2,240,71,0
0.000334,3,1,0.0,0.0,2,285,82,0
0.000217,3,1,0.0,0.0,2,219,82,0
0.000306,3,1,0.0,0.0,2,210,80,0
0.000249,3,1,0.0,0.0,2,210,80,0
0.017922,2,9,0.0,0.0,6,412,272,0
0.202963,2,14,0.0,0.0,10,1219,549,0
0.000514,3,1,0.0,0.0,2,400,74,0
0.000259,3,1,0.0,0.0,2,400,74,0
0.018075,2,9,0.0,0.0,6,412,272,0
0.018365,2,9,0.0,0.0,6,412,272,0
0.000543,3,1,0.0,0.0,2,400,74,0
0.018171,2,9,0.0,0.0,6,412,272,0
67.50769,2,16,0.0,0.0,16,5431,4880,0
0.000268,3,1,0.0,0.0,2,244,81,0
0.209101,2,14,0.0,0.0,10,1219,549,0
0.018106,2,9,0.0,0.0,7,478,272,0
0.000581,3,1,0.0,0.0,2,400,74,0
0.017979,2,9,0.0,0.0,6,412,272,0
0.000397,3,1,0.0,0.0,2,246,71,0
0.000649,3,1,0.0,0.0,2,240,71,0
0.000606,3,1,0.0,0.0,2,400,74,0
0.019222,2,9,0.0,0.0,6,412,272,0
0.202241,2,14,0.0,0.0,10,1219,549,0
0.017891,2,9,0.0,0.0,7,478,272,0
0.000499,3,1,0.0,0.0,2,400,74,0
0.01806,2,9,0.0,0.0,6,412,272,0
0.148144,3,1,0.0,0.0,2,150,75,0
0.144163,3,1,0.0,0.0,2,150,75,0
0.144058,3,1,0.0,0.0,2,150,75,0
0.145129,3,1,0.0,0.0,2,150,75,0
0.000417,3,1,0.0,0.0,2,542,75,0
240.12976,2,14,0.0,0.0,36,6792,2518,0
0.000236,3,1,0.0,0.0,2,244,81,0
0.237921,2,14,0.0,0.0,10,1219,549,0
0.017875,2,9,0.0,0.0,7,478,272,0
240.23932,2,14,0.0,0.0,38,5882,3674,0
0.018038,2,9,0.0,0.0,6,412,272,0
0.000227,3,1,0.0,0.0,2,246,71,0
0.014916,3,1,0.0,0.0,2,240,71,0
0.000398,3,1,0.0,0.0,2,400,74,0
0.000263,3,1,0.0,0.0,2,400,74,0
0.01837,2,9,0.0,0.0,6,412,272,0
0.147073,3,1,0.0,0.0,2,150,75,0
0.145272,3,1,0.0,0.0,2,150,75,0
0.147703,3,1,0.0,0.0,2,150,75,0
0.144635,3,1,0.0,0.0,2,150,75,0
0.000436,3,1,0.0,0.0,2,542,75,0
250.0437,2,49,0.0,0.0,31,4933,1539,0
0.000351,3,1,0.0,0.0,2,280,81,0
0.203479,2,14,0.0,0.0,10,1219,549,0
0.018315,2,9,0.0,0.0,6,412,272,0
0.000338,3,1,0.0,0.0,2,218,74,0
0.000337,3,1,0.0,0.0,2,400,74,0
240.8087,2,14,0.0,0.0,35,4837,3252,0
0.104149,3,1,0.0,0.0,2,181,75,0
0.104187,3,1,0.0,0.0,2,378,75,0
0.836203,2,14,0.0,0.0,12,2614,798,0
0.017173,3,1,0.0,0.0,2,181,75,0
0.000359,3,1,0.0,0.0,2,378,75,0
10.543569,2,9,0.0,0.0,7,478,272,0
0.018124,2,9,0.0,0.0,7,478,272,0
0.000527,3,1,0.0,0.0,2,400,74,0
0.017929,2,9,0.0,0.0,6,412,272,0
0.00026,3,1,0.0,0.0,2,232,79,0
0.000421,3,1,0.0,0.0,2,574,79,0
240.07802,2,14,0.0,0.0,33,6007,1853,0
0.000229,3,1,0.0,0.0,2,244,81,0
0.206128,2,14,0.0,0.0,10,1219,549,0
0.00022,3,1,0.0,0.0,2,400,74,0
0.018257,2,9,0.0,0.0,6,412,272,0
0.018394,2,9,0.0,0.0,6,412,272,0
0.000264,3,1,0.0,0.0,2,221,72,0
0.000306,3,1,0.0,0.0,2,257,72,0
1.063302,2,14,0.0,0.0,11,2272,1622,0
0.000259,3,1,0.0,0.0,2,202,71,0
0.000221,3,1,0.0,0.0,2,202,71,0
0.00026,3,1,0.0,0.0,2,303,71,0
0.191888,2,14,0.0,0.0,12,2922,2021,0
0.108388,3,1,0.0,0.0,2,200,70,0
0.000189,3,1,0.0,0.0,2,200,70,0
0.096813,3,1,0.0,0.0,2,301,70,0
179.69455,2,14,0.0,0.0,3095,3293011,54742,0
63.687263,2,43,0.0,0.0,8,1920,1648,0
0.216127,2,14,0.0,0.0,12,2792,1934,0
0.00029,3,1,0.0,0.0,2,244,81,0
0.000337,3,1,0.0,0.0,2,280,81,0
0.506808,2,14,0.0,0.0,29,20592,1344,0
0.261145,2,14,0.0,0.0,15,2044,875,0
0.240708,2,14,0.0,0.0,16,2649,1142,0
0.248515,2,14,0.0,0.0,15,2064,895,0
0.263023,2,14,0.0,0.0,16,2649,1142,0
0.000257,3,1,0.0,0.0,2,240,71,0
0.243323,2,14,0.0,0.0,16,2677,1162,0
0.404435,2,14,0.0,0.0,16,2677,1162,0
0.000411,3,1,0.0,0.0,2,400,74,0
0.017808,2,9,0.0,0.0,6,412,272,0
0.000326,3,1,0.0,0.0,2,244,81,0
0.206937,2,14,0.0,0.0,10,1219,549,0
0.000485,3,1,0.0,0.0,2,400,74,0
0.017965,2,9,0.0,0.0,6,412,272,0
0.018008,2,9,0.0,0.0,6,412,272,0
0.000234,3,1,0.0,0.0,2,400,74,0
0.018053,2,9,0.0,0.0,6,412,272,0
0.000363,3,1,0.0,0.0,2,280,81,0
0.197769,2,14,0.0,0.0,10,1219,549,0
0.000504,3,1,0.0,0.0,2,400,74,0
0.000187,3,1,0.0,0.0,2,400,74,0
0.01878,2,9,0.0,0.0,6,412,272,0
0.000552,3,1,0.0,0.0,2,359,85,0
0.000269,3,1,0.0,0.0,2,359,85,0
0.018132,2,9,0.0,0.0,6,412,272,0
0.018309,2,9,0.0,0.0,6,412,272,0
0.0004,3,1,0.0,0.0,2,246,71,0
0.000207,3,1,0.0,0.0,2,244,81,0
0.000346,3,1,0.0,0.0,2,280,81,0
0.229471,2,14,0.0,0.0,10,1219,549,0
0.017746,2,9,0.0,0.0,6,412,272,0
0.019763,3,1,0.0,0.0,2,400,74,0
0.000526,3,1,0.0,0.0,2,400,74,0
0.018148,2,9,0.0,0.0,6,412,272,0
0.00028,3,1,0.0,0.0,2,227,75,0
0.000317,3,1,0.0,0.0,2,377,75,0
299.85556,2,14,0.0,0.0,41,8415,5839,0
0.000549,3,1,0.0,0.0,2,400,74,0
0.000324,3,1,0.0,0.0,2,244,81,0
0.000336,3,1,0.0,0.0,2,280,81,0
0.216962,2,14,0.0,0.0,10,1219,549,0
0.018041,2,9,0.0,0.0,6,412,272,0
0.018554,2,9,0.0,0.0,6,412,272,0
0.000229,3,1,0.0,0.0,2,251,85,0
0.000218,3,1,0.0,0.0,2,251,85,0
0.000264,3,1,0.0,0.0,2,390,85,0
0.363898,2,15,0.0,0.0,12,1307,927,0
0.000269,3,1,0.0,0.0,2,246,71,0
0.000268,3,1,0.0,0.0,2,240,71,0
0.000248,3,1,0.0,0.0,2,244,81,0
0.215506,2,14,0.0,0.0,10,1219,549,0
0.000321,3,1,0.0,0.0,2,400,74,0
0.000243,3,1,0.0,0.0,2,400,74,0
0.01862,2,9,0.0,0.0,7,478,272,0
0.00024,3,1,0.0,0.0,2,256,91,0
0.000379,3,1,0.0,0.0,2,598,91,0
243.84785,2,16,0.0,0.0,25,4772,2487,0
0.000288,3,1,0.0,0.0,2,263,89,0
0.000331,3,1,0.0,0.0,2,445,89,0
243.82732,2,14,0.0,0.0,36,17118,11187,0
0.017858,2,9,0.0,0.0,6,412,272,0
0.018271,2,9,0.0,0.0,6,412,272,0
0.000358,3,1,0.0,0.0,2,244,81,0
0.197177,2,14,0.0,0.0,10,1219,549,0
0.017848,2,9,0.0,0.0,6,412,272,0
0.017832,2,9,0.0,0.0,6,412,272,0
0.01818,2,9,0.0,0.0,6,412,272,0
0.000258,3,1,0.0,0.0,2,221,72,0
0.00019,3,1,0.0,0.0,2,257,72,0
1.063456,2,14,0.0,0.0,11,2239,1589,0
0.000119,3,1,0.0,0.0,2,202,71,0
0.000248,3,1,0.0,0.0,2,303,71,0
0.222042,2,14,0.0,0.0,12,2882,1982,0
0.1312,3,1,0.0,0.0,2,200,70,0
0.000274,3,1,0.0,0.0,2,200,70,0
0.000435,3,1,0.0,0.0,2,301,70,0
261.816,2,14,0.0,0.0,4629,4711005,91471,0
69.53787,2,14,0.0,0.0,21,11450,1951,0
0.223924,2,14,0.0,0.0,12,2763,1905,0
0.000455,3,1,0.0,0.0,2,244,81,0
0.000351,3,1,0.0,0.0,2,280,81,0
0.205426,2,14,0.0,0.0,25,19383,1204,0
0.001498,3,1,0.0,0.0,2,293,80,0
0.002158,3,1,0.0,0.0,2,426,80,0
308.54877,2,14,0.0,0.0,63,45684,6433,0
308.54892,2,14,0.0,0.0,62,43272,6434,0
308.5486,2,14,0.0,0.0,192,201287,9261,0
308.5486,2,14,0.0,0.0,44,26217,6038,0
308.54858,2,14,0.0,0.0,47,30332,7279,0
0.210091,2,14,0.0,0.0,10,1219,549,0
0.000423,3,1,0.0,0.0,2,400,74,0
0.000209,3,1,0.0,0.0,2,246,71,0
0.000341,3,1,0.0,0.0,2,240,71,0
0.000414,3,1,0.0,0.0,2,400,74,0
0.000242,3,1,0.0,0.0,2,400,74,0
0.018417,2,9,0.0,0.0,6,412,272,0
0.018415,2,9,0.0,0.0,6,412,272,0
0.000328,3,1,0.0,0.0,2,256,91,0
0.000402,3,1,0.0,0.0,2,598,91,0
115.0443,2,14,0.0,0.0,10,3312,1751,0
0.000252,3,1,0.0,0.0,2,263,89,0
0.000358,3,1,0.0,0.0,2,445,89,0
114.99622,2,14,0.0,0.0,23,13195,8497,0
0.00023,3,1,0.0,0.0,2,280,81,0
0.217982,2,14,0.0,0.0,10,1219,549,0
0.017622,2,9,0.0,0.0,6,412,272,0
0.018598,2,9,0.0,0.0,6,412,272,0
0.000267,3,1,0.0,0.0,2,400,74,0
0.018331,2,9,0.0,0.0,7,478,272,0
0.000301,3,1,0.0,0.0,2,244,81,0
0.000218,3,1,0.0,0.0,2,280,81,0
0.205706,2,14,0.0,0.0,10,1219,549,0
0.000644,3,1,0.0,0.0,2,400,74,0
0.019181,2,9,0.0,0.0,7,478,272,0
0.015353,3,1,0.0,0.0,2,240,71,0
0.018152,2,9,0.0,0.0,7,478,272,0
0.000114,3,1,0.0,0.0,2,225,82,0
0.000203,3,1,0.0,0.0,2,225,82,0
0.119208,3,1,0.0,0.0,2,340,82,0
0.175084,2,49,0.0,0.0,18,7203,1186,0
0.000308,3,1,0.0,0.0,2,340,82,0
0.262237,2,14,0.0,0.0,25,7009,1869,0
0.000623,3,1,0.0,0.0,2,225,82,0
0.000278,3,1,0.0,0.0,2,225,82,0
0.000263,3,1,0.0,0.0,2,340,82,0
0.17635,2,49,0.0,0.0,19,7281,1264,0
0.019334,2,9,0.0,0.0,7,478,272,0
0.000418,3,1,0.0,0.0,2,280,81,0
0.223521,2,14,0.0,0.0,10,1219,549,0
0.018189,2,9,0.0,0.0,6,412,272,0
0.280487,2,14,0.0,0.0,15,2044,875,0
0.389224,2,14,0.0,0.0,16,2649,1142,0
0.233722,2,14,0.0,0.0,15,2064,895,0
0.412171,2,14,0.0,0.0,16,2677,1162,0
0.266009,2,14,0.0,0.0,16,2649,1142,0
0.307373,2,14,0.0,0.0,16,2677,1162,0
0.000739,3,1,0.0,0.0,2,400,74,0
0.018505,2,9,0.0,0.0,7,478,272,0
0.145767,3,1,0.0,0.0,2,150,75,0
0.144335,3,1,0.0,0.0,2,150,75,0
0.146836,3,1,0.0,0.0,2,150,75,0
0.000338,3,1,0.0,0.0,2,280,81,0
0.185911,2,14,0.0,0.0,10,1219,549,0
0.145059,3,1,0.0,0.0,2,150,75,0
0.000368,3,1,0.0,0.0,2,542,75,0
250.0339,2,49,0.0,0.0,31,4933,1539,0
0.000468,3,1,0.0,0.0,2,400,74,0
0.018198,2,9,0.0,0.0,7,478,272,0
0.000529,3,1,0.0,0.0,2,400,74,0
0.000299,3,1,0.0,0.0,2,400,74,0
0.018481,2,9,0.0,0.0,6,412,272,0
0.000337,3,1,0.0,0.0,2,246,71,0
0.000331,3,1,0.0,0.0,2,240,71,0
0.00046,3,1,0.0,0.0,2,400,74,0
0.000216,3,1,0.0,0.0,2,244,81,0
0.205278,2,14,0.0,0.0,10,1219,549,0
0.019725,2,9,0.0,0.0,6,412,272,0
0.018158,2,9,0.0,0.0,7,478,272,0
0.035045,3,1,0.0,0.0,2,244,81,0
0.00037,3,1,0.0,0.0,2,280,81,0
0.21226,2,14,0.0,0.0,10,1219,549,0
0.018177,2,9,0.0,0.0,7,478,272,0
0.010238,3,1,0.0,0.0,2,400,74,0
0.018111,2,9,0.0,0.0,6,412,272,0
0.000299,3,1,0.0,0.0,2,227,75,0
0.000327,3,1,0.0,0.0,2,377,75,0
246.87065,2,14,0.0,0.0,38,5882,3674,0
0.000201,3,1,0.0,0.0,2,227,75,0
0.000355,3,1,0.0,0.0,2,377,75,0
115.114944,2,14,0.0,0.0,16,4057,3139,0
0.000467,3,1,0.0,0.0,2,400,74,0
0.018277,2,9,0.0,0.0,7,478,272,0
0.000335,3,1,0.0,0.0,2,246,71,0
0.00022,3,1,0.0,0.0,2,240,71,0
0.018442,2,9,0.0,0.0,7,478,272,0
0.000286,3,1,0.0,0.0,2,244,81,0
0.000353,3,1,0.0,0.0,2,280,81,0
0.231036,2,14,0.0,0.0,10,1219,549,0
0.018419,2,9,0.0,0.0,6,412,272,0
0.017963,2,9,0.0,0.0,6,412,272,0
0.208294,2,14,0.0,0.0,10,1219,549,0
0.018347,2,9,0.0,0.0,6,412,272,0
0.018594,2,9,0.0,0.0,6,412,272,0
0.000249,3,1,0.0,0.0,2,221,72,0
0.000444,3,1,0.0,0.0,2,257,72,0
1.062774,2,14,0.0,0.0,11,2239,1589,0
0.000267,3,1,0.0,0.0,2,202,71,0
0.000324,3,1,0.0,0.0,2,202,71,0
0.000319,3,1,0.0,0.0,2,303,71,0
0.219189,2,14,0.0,0.0,12,2885,1986,0
0.095942,3,1,0.0,0.0,2,200,70,0
0.000318,3,1,0.0,0.0,2,200,70,0
0.108581,3,1,0.0,0.0,2,301,70,0
230.04326,2,14,0.0,0.0,3927,4164164,69691,0
0.000301,3,1,0.0,0.0,2,246,71,0
0.000243,3,1,0.0,0.0,2,240,71,0
65.60567,2,43,0.0,0.0,8,1888,1616,0
0.205278,2,14,0.0,0.0,12,2739,1893,0
0.000281,3,1,0.0,0.0,2,244,81,0
0.000325,3,1,0.0,0.0,2,280,81,0
0.455494,2,14,0.0,0.0,29,20322,1334,0
0.019596,2,9,0.0,0.0,7,478,272,0
0.000371,3,1,0.0,0.0,2,244,81,0
0.182048,2,14,0.0,0.0,10,1219,549,0
0.000603,3,1,0.0,0.0,2,400,74,0
0.017805,2,9,0.0,0.0,7,478,272,0
0.000414,3,1,0.0,0.0,2,280,81,0
0.207697,2,14,0.0,0.0,10,1219,549,0
0.00025,3,1,0.0,0.0,2,212,79,0
0.000291,3,1,0.0,0.0,2,212,79,0
0.000411,3,1,0.0,0.0,2,364,79,0
0.017899,2,9,0.0,0.0,6,412,272,0
0.000303,3,1,0.0,0.0,2,218,74,0
0.000347,3,1,0.0,0.0,2,400,74,0
0.020845,3,1,0.0,0.0,2,231,80,0
0.000464,3,1,0.0,0.0,2,573,80,0
562.50964,2,14,0.0,0.0,107,43257,29725,0
0.000225,3,1,0.0,0.0,2,207,75,0
0.00016,3,1,0.0,0.0,2,207,75,0
0.000392,3,1,0.0,0.0,2,309,75,0
252.69753,2,14,0.0,0.0,29,3934,2357,0
242.51051,2,14,0.0,0.0,23,2222,1265,0
562.4712,2,14,0.0,0.0,81,14069,8618,0
0.000522,3,1,0.0,0.0,2,400,74,0
0.017959,2,9,0.0,0.0,6,412,272,0
0.000292,3,1,0.0,0.0,2,280,81,0
0.21202,2,14,0.0,0.0,10,1219,549,0
0.000263,3,1,0.0,0.0,2,240,71,0
0.018105,2,9,0.0,0.0,7,478,272,0
0.000471,3,1,0.0,0.0,2,400,74,0
0.000452,3,1,0.0,0.0,2,244,81,0
0.213914,2,14,0.0,0.0,10,1219,549,0
0.000277,3,1,0.0,0.0,2,400,74,0
0.018408,2,9,0.0,0.0,6,412,272,0
0.000288,3,1,0.0,0.0,2,280,81,0
0.214833,2,14,0.0,0.0,10,1219,549,0
0.018701,2,9,0.0,0.0,6,412,272,0
0.000273,3,1,0.0,0.0,2,246,71,0
0.014837,3,1,0.0,0.0,2,240,71,0
0.241521,2,14,0.0,0.0,15,2044,875,0
0.305271,2,14,0.0,0.0,16,2649,1142,0
0.269016,2,14,0.0,0.0,15,2064,895,0
0.308608,2,14,0.0,0.0,16,2649,1142,0
0.365015,2,14,0.0,0.0,16,2677,1162,0
0.218763,2,14,0.0,0.0,16,2677,1162,0
0.018597,2,9,0.0,0.0,6,412,272,0
0.000464,3,1,0.0,0.0,2,400,74,0
